window,strategy,pair,base,trades,profit_abs,profit_pct_of_wallet,avg_profit_pct,wins,losses,winrate_pct,profit_factor
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,24,487.17086849999987,4.871708684999999,0.405834531165613,12,12,50.0,1.2908013609418545
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,APT/USDT:USDT,APT,7,433.03950704,4.3303950704,1.2366379919685897,4,3,57.14285714285714,4.004139684848202
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,12,324.06201255,3.2406201255000004,0.5398335054729584,5,7,41.66666666666667,1.934079879347279
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,DOGE/USDT:USDT,DOGE,4,209.77199438999997,2.0977199438999996,1.048898587947575,3,1,75.0,13.830416280265446
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,2,131.24128326,1.3124128325999997,1.3117991894520378,1,1,50.0,2.523689864904794
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,17,108.1572505,1.081572505,0.1272621170861648,10,7,58.82352941176471,1.174329263888381
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,5,65.82138036,0.6582138036,0.2631546787931982,3,2,60.0,1.2406365619519955
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,AVAX/USDT:USDT,AVAX,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,BCH/USDT:USDT,BCH,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,BNB/USDT:USDT,BNB,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,BTC/USDT:USDT,BTC,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,LINK/USDT:USDT,LINK,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,TRX/USDT:USDT,TRX,0,0.0,0.0,0.0,0,0,0.0,0.0
2026_01_05,Intp20Stage12XtzCoreRocFilterStrategy,COMP/USDT:USDT,COMP,4,-152.70686976000002,-1.5270686976,-0.7631533740512796,2,2,50.0,0.5758468771139806
