rank,scope,template,side,regime,hold,leverage,tp,sl,trades,trades_per_day,total_profit,daily,min_slice_daily,min_slice_trades_per_day,positive_slices,winrate,pf,max_dd,p2024,d2024,tpd2024,p2025,d2025,tpd2025,p2026,d2026,tpd2026,robust_score,params
148,SUI,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,20,0.01984126984126984,9.853496465517253e-05,9.774813025664741e-08,-0.0004033555504484587,0.023972602739726026,1,0.35,1.020022064107861,0.05809420348373395,-0.028083091021834816,-9.655453412815707e-05,0.030508474576271188,0.0239554765072143,8.107536073964638e-05,0.023972602739726026,-0.0004033555504484587,-0.0004033555504484587,1.0,-0.30236436219731017,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
149,BCH,vwap_stretch_reversion,short,market_chop,3,5.0,0.0,0.0,81,0.07685009487666034,-0.13853394646223438,-0.00014146971488515625,-0.00036070406312582737,0.08045977011494253,2,0.4444444444444444,0.7249087357625588,0.1732524988844666,0.03252795547646836,9.19873369220614e-05,0.08045977011494253,-0.11639381920155356,-0.00036070406312582737,0.08746355685131195,0.005521914840132203,5.2446374890324776e-05,0.08571428571428572,-0.3073729180163548,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=1.8"
150,BCH,vwap_stretch_reversion,short,market_chop,3,5.0,0.0,0.0,81,0.07685009487666034,-0.13853394646223438,-0.00014146971488515625,-0.00036070406312582737,0.08045977011494253,2,0.4444444444444444,0.7249087357625588,0.1732524988844666,0.03252795547646836,9.19873369220614e-05,0.08045977011494253,-0.11639381920155356,-0.00036070406312582737,0.08746355685131195,0.005521914840132203,5.2446374890324776e-05,0.08571428571428572,-0.3073729180163548,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=1.8"
151,OP,vwap_stretch_reversion,long,market_aligned,8,5.0,0.0,0.0,8,0.008830022075055188,-0.02476489459827458,-2.767809742565408e-05,-0.0004937480776896486,0.014035087719298246,1,0.375,0.32374948948184645,0.030494935885819863,-0.023909295701041722,-8.490784128190043e-05,0.014035087719298246,0.002238217789931163,0.002238217789931163,1.0,-0.0014805129919456261,-0.0004937480776896486,0.6666666666666666,-0.30911415627752836,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
152,OP,vwap_stretch_reversion,long,market_aligned,8,5.0,0.0,0.0,8,0.008830022075055188,-0.02476489459827458,-2.767809742565408e-05,-0.0004937480776896486,0.014035087719298246,1,0.375,0.32374948948184645,0.030494935885819863,-0.023909295701041722,-8.490784128190043e-05,0.014035087719298246,0.002238217789931163,0.002238217789931163,1.0,-0.0014805129919456261,-0.0004937480776896486,0.6666666666666666,-0.30911415627752836,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
153,BNB,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,9,0.011920529801324504,-0.06383411804830952,-8.7363857595113e-05,-0.0002448499049223507,0.015151515151515152,1,0.3333333333333333,0.24517217683278475,0.07507902110909248,-0.051054864978422376,-0.0002448499049223507,0.018691588785046728,-0.01620953633577704,-6.190091752966698e-05,0.015151515151515152,0.0027879287104988215,0.0027879287104988215,1.0,-0.30916044627096784,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
154,BNB,vwap_stretch_reversion,short,market_aligned,8,5.0,0.0,0.0,9,0.011920529801324504,-0.06383411804830952,-8.7363857595113e-05,-0.0002448499049223507,0.015151515151515152,1,0.3333333333333333,0.24517217683278475,0.07507902110909248,-0.051054864978422376,-0.0002448499049223507,0.018691588785046728,-0.01620953633577704,-6.190091752966698e-05,0.015151515151515152,0.0027879287104988215,0.0027879287104988215,1.0,-0.30916044627096784,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
155,SUI,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,23,0.022817460317460316,-0.019239850852251217,-1.927297458381716e-05,-0.0004033555504484587,0.030508474576271188,1,0.30434782608695654,0.8844803723962137,0.06140508111700427,-0.028083091021834816,-9.655453412815707e-05,0.030508474576271188,0.004155781405440928,1.4202737829593914e-05,0.03424657534246575,-0.0004033555504484587,-0.0004033555504484587,1.0,-0.309594563598905,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
156,SUI,vwap_stretch_reversion,short,market_aligned,3,5.0,0.0,0.0,23,0.022817460317460316,-0.019239850852251217,-1.927297458381716e-05,-0.0004033555504484587,0.030508474576271188,1,0.30434782608695654,0.8844803723962137,0.06140508111700427,-0.028083091021834816,-9.655453412815707e-05,0.030508474576271188,0.004155781405440928,1.4202737829593914e-05,0.03424657534246575,-0.0004033555504484587,-0.0004033555504484587,1.0,-0.309594563598905,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.0035,rsi_2=10,volume_mult=0.7,z_entry=1.8"
157,OP,vwap_stretch_reversion,long,market_aligned,12,5.0,0.0,0.0,15,0.016556291390728478,-0.10350896612929905,-0.00012059646634432486,-0.00016455444152296828,0.016853932584269662,1,0.3333333333333333,0.4086694029355995,0.10255206022215324,-0.03310195150468287,-0.00011810607687701147,0.02456140350877193,-0.02886821676583884,-0.00016455444152296828,0.016853932584269662,0.010035667631122847,0.003334094006729016,0.6666666666666666,-0.31156573250505964,"atr_ceiling=0.018,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
158,OP,vwap_stretch_reversion,long,market_aligned,12,5.0,0.0,0.0,15,0.016556291390728478,-0.10350896612929905,-0.00012059646634432486,-0.00016455444152296828,0.016853932584269662,1,0.3333333333333333,0.4086694029355995,0.10255206022215324,-0.03310195150468287,-0.00011810607687701147,0.02456140350877193,-0.02886821676583884,-0.00016455444152296828,0.016853932584269662,0.010035667631122847,0.003334094006729016,0.6666666666666666,-0.31156573250505964,"atr_ceiling=0.03,atr_floor=0.0012,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=14,volume_mult=0.7,z_entry=2.4"
159,BCH,vwap_stretch_reversion,long,market_chop,3,5.0,0.0,0.0,32,0.030103480714957668,-0.06250856767462232,-6.072032016479767e-05,-0.0002228451432988443,0.025547445255474453,1,0.25,0.542381586222023,0.09428213189759926,-0.05943911901003274,-0.00018624070902040213,0.0486322188449848,0.0018074638207938865,6.590650636795203e-06,0.025547445255474453,-0.030936043560967796,-0.0002228451432988443,0.03546099290780142,-0.31932087541210724,"atr_ceiling=0.018,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
160,BCH,vwap_stretch_reversion,long,market_chop,3,5.0,0.0,0.0,32,0.030103480714957668,-0.06250856767462232,-6.072032016479767e-05,-0.0002228451432988443,0.025547445255474453,1,0.25,0.542381586222023,0.09428213189759926,-0.05943911901003274,-0.00018624070902040213,0.0486322188449848,0.0018074638207938865,6.590650636795203e-06,0.025547445255474453,-0.030936043560967796,-0.0002228451432988443,0.03546099290780142,-0.31932087541210724,"atr_ceiling=0.03,atr_floor=0.0006,bb_width=0.0025,close_pos=0.35,macro_limit=0.055,min_dist=0.002,rsi_2=10,volume_mult=0.7,z_entry=2.4"
