window,strategy,pair,base,side,enter_tag,open_date,close_date,profit_abs,profit_ratio_pct,duration_min,leverage
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-11-21 15:36:00+00:00,2024-11-21 17:36:00+00:00,287.79822715,5.753175188370481,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-11-21 19:20:00+00:00,2024-11-21 19:38:00+00:00,-252.70909378,-5.051671137928236,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-11-22 06:13:00+00:00,2024-11-22 06:25:00+00:00,-96.85551875,-1.9361450531740516,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2024-11-22 06:34:00+00:00,2024-11-22 06:37:00+00:00,-58.3276917,-1.1659725322400487,3,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-22 07:46:00+00:00,2024-11-22 09:46:00+00:00,317.65351035,6.356715136541635,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-11-22 13:31:00+00:00,2024-11-22 15:31:00+00:00,-207.4869747,-4.147714355335947,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-11-22 18:26:00+00:00,2024-11-22 18:44:00+00:00,-2.49965121,-0.049968089308535454,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-22 20:41:00+00:00,2024-11-22 22:41:00+00:00,-198.8499348,-3.9791963020616454,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-11-23 00:31:00+00:00,2024-11-23 02:01:00+00:00,598.0539012,11.95585761431412,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-11-23 04:16:00+00:00,2024-11-23 05:46:00+00:00,-38.56153728,-0.7708945911202071,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-11-23 12:36:00+00:00,2024-11-23 14:06:00+00:00,407.65269076,8.14907554004232,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2024-11-24 03:02:00+00:00,2024-11-24 03:14:00+00:00,102.01228616,2.0392378561549793,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2024-11-24 15:21:00+00:00,2024-11-24 16:21:00+00:00,1013.86306896,20.267187664297527,60,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-11-24 22:33:00+00:00,2024-11-24 22:51:00+00:00,-122.41699456,-2.4471195201619462,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-11-25 00:03:00+00:00,2024-11-25 00:21:00+00:00,-21.51135462,-0.43001673810588775,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-25 01:11:00+00:00,2024-11-25 03:11:00+00:00,55.5555333,1.1117095668782457,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-11-25 08:14:00+00:00,2024-11-25 08:26:00+00:00,686.73049562,13.727849712101337,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-11-25 14:21:00+00:00,2024-11-25 15:51:00+00:00,-259.15917268,-5.18129107278396,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_05_ltc_maoff_l_mchop_h12m_l5,2024-11-25 16:44:00+00:00,2024-11-25 16:56:00+00:00,43.18578256,0.8632858214049987,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-11-25 15:01:00+00:00,2024-11-25 17:01:00+00:00,513.8790195,10.27321044668326,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-11-26 05:15:00+00:00,2024-11-26 05:27:00+00:00,166.2355616,3.3230692654028946,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2024-11-26 06:11:00+00:00,2024-11-26 07:11:00+00:00,224.9212875,4.500926339548501,60,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-11-26 07:51:00+00:00,2024-11-26 08:03:00+00:00,-66.04074805,-1.3201660368489667,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2024-11-26 07:06:00+00:00,2024-11-26 08:36:00+00:00,-905.92060494,-18.10939681889367,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2024-11-26 11:36:00+00:00,2024-11-26 12:36:00+00:00,393.76948766,7.871464211861596,60,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-11-26 11:36:00+00:00,2024-11-26 13:36:00+00:00,859.7736352,17.187688460740546,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-11-26 18:14:00+00:00,2024-11-26 18:26:00+00:00,-242.6499998,-4.850598127333436,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-11-27 03:03:00+00:00,2024-11-27 03:15:00+00:00,-105.43096855,-2.107571136176156,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-28 14:26:00+00:00,2024-11-28 16:26:00+00:00,118.45693225,2.3703520733519263,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2024-11-28 16:51:00+00:00,2024-11-28 18:21:00+00:00,-138.39348231,-2.7692549490348757,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-29 01:16:00+00:00,2024-11-29 03:16:00+00:00,-247.536672,-4.953467625339028,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-11-29 03:56:00+00:00,2024-11-29 04:14:00+00:00,-57.12172572,-1.1418638283377915,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-11-29 07:16:00+00:00,2024-11-29 09:16:00+00:00,-67.8324353,-1.3573320524804235,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-29 11:11:00+00:00,2024-11-29 13:11:00+00:00,-63.38552735,-1.2683608719353838,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-11-29 12:11:00+00:00,2024-11-29 14:11:00+00:00,249.886215,5.005567855892268,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-11-29 16:20:00+00:00,2024-11-29 16:38:00+00:00,16.00303935,0.31990379262071456,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2024-11-29 17:11:00+00:00,2024-11-29 18:11:00+00:00,-59.65339525,-1.193732708509107,60,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-11-29 20:21:00+00:00,2024-11-29 21:51:00+00:00,-99.0016466,-1.9791014929654678,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-11-30 00:06:00+00:00,2024-11-30 02:06:00+00:00,-8.9269422,-0.1786417777281735,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-11-30 02:36:00+00:00,2024-11-30 04:06:00+00:00,81.906315,1.6375102618716542,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2024-11-30 04:30:00+00:00,2024-11-30 04:42:00+00:00,50.22943245,1.0040892544846047,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-11-30 08:26:00+00:00,2024-11-30 08:44:00+00:00,-10.5289419,-0.21047441952394338,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-11-30 08:38:00+00:00,2024-11-30 08:56:00+00:00,96.85975525,1.9362460046655154,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_24_mkr_vwap_s_mchop_h12_l5,2024-11-30 16:16:00+00:00,2024-11-30 17:16:00+00:00,-22.3017396,-0.4462849247687081,60,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-11-30 23:11:00+00:00,2024-12-01 00:41:00+00:00,-147.06036692,-2.939895247963335,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-11-30 23:31:00+00:00,2024-12-01 01:31:00+00:00,1208.1681082,24.175608360057275,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-01 07:57:00+00:00,2024-12-01 08:15:00+00:00,121.71834317,2.433154085922769,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-12-01 18:17:00+00:00,2024-12-01 18:29:00+00:00,-93.26760935,-1.8644244322401176,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-02 07:51:00+00:00,2024-12-02 09:51:00+00:00,525.726747,10.519805357224069,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-12-02 14:14:00+00:00,2024-12-02 14:32:00+00:00,165.51170837,3.3085959982644115,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-02 13:16:00+00:00,2024-12-02 14:46:00+00:00,932.85914085,18.648761040020293,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-03 10:06:00+00:00,2024-12-03 12:06:00+00:00,-80.1619692,-1.6040491683003255,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-03 13:46:00+00:00,2024-12-03 15:46:00+00:00,747.1284905,14.935435617793555,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-04 05:17:00+00:00,2024-12-04 05:35:00+00:00,224.37871502,4.485359743435149,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2024-12-04 15:55:00+00:00,2024-12-04 15:58:00+00:00,-19.17131925,-0.3832350211644819,3,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-04 19:59:00+00:00,2024-12-04 20:17:00+00:00,198.05627692,3.9591476836873865,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,short,s9_10_xrp_rsi_s_mx_h24_l4,2024-12-05 02:46:00+00:00,2024-12-05 04:46:00+00:00,219.8029834,4.3982724012552366,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-12-05 03:26:00+00:00,2024-12-05 05:26:00+00:00,50.0156115,1.0013947971835018,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-06 00:56:00+00:00,2024-12-06 02:26:00+00:00,57.29787775,1.1454007653129412,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-07 19:06:00+00:00,2024-12-07 21:06:00+00:00,359.4393856,7.192441731183495,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-12-08 16:27:00+00:00,2024-12-08 16:45:00+00:00,-29.09122524,-0.581534856804099,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-08 19:46:00+00:00,2024-12-08 21:16:00+00:00,-171.6135,-3.4307133588243923,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_05_ltc_maoff_l_mchop_h12m_l5,2024-12-09 08:34:00+00:00,2024-12-09 08:46:00+00:00,28.64677706,0.5726502207911313,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_05_ltc_maoff_l_mchop_h12m_l5,2024-12-10 00:05:00+00:00,2024-12-10 00:17:00+00:00,64.60184683,1.2913964127638642,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-10 12:11:00+00:00,2024-12-10 14:11:00+00:00,964.9812986,19.309526036382074,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-12-10 14:11:00+00:00,2024-12-10 16:11:00+00:00,937.978736,18.78398074900478,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-10 14:11:00+00:00,2024-12-10 16:11:00+00:00,1521.3863112,30.44295256872134,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-11 02:46:00+00:00,2024-12-11 04:46:00+00:00,193.0225484,3.862399617125809,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-12-11 06:03:00+00:00,2024-12-11 06:15:00+00:00,259.07905331,5.179008940810781,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-11 05:36:00+00:00,2024-12-11 07:36:00+00:00,-353.8924255,-7.081898393096764,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-11 10:17:00+00:00,2024-12-11 10:35:00+00:00,181.41065579,3.626407563210349,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-12-11 08:46:00+00:00,2024-12-11 10:46:00+00:00,-123.54615,-2.4728514779535966,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-12-11 20:50:00+00:00,2024-12-11 21:02:00+00:00,59.89872454,1.197384665939848,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-12 02:26:00+00:00,2024-12-12 03:56:00+00:00,1140.6595095,22.80254670474367,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-12 08:26:00+00:00,2024-12-12 09:56:00+00:00,-154.97080245,-3.098025610432509,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-12 12:26:00+00:00,2024-12-12 14:26:00+00:00,-73.7540138,-1.4758218598889772,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-12-12 15:11:00+00:00,2024-12-12 15:29:00+00:00,87.33874704,1.7459064928471237,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETH/USDT:USDT,ETH,long,s9_15_eth_micro_l_mc_h18_l5,2024-12-13 02:41:00+00:00,2024-12-13 04:11:00+00:00,39.30554329,0.7857331525888512,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,long,s10_07_ltc_maoff_l_mc_h3m_l5,2024-12-13 10:25:00+00:00,2024-12-13 10:28:00+00:00,-92.23252539,-1.8437346533157368,3,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-12-13 10:22:00+00:00,2024-12-13 10:40:00+00:00,125.31181231,2.504986339468741,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-12-14 00:18:00+00:00,2024-12-14 00:30:00+00:00,13.79856561,0.2758354311677309,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-14 13:31:00+00:00,2024-12-14 15:31:00+00:00,-6.4787455,-0.12952969447695056,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-14 16:16:00+00:00,2024-12-14 18:16:00+00:00,466.3873104,9.332523657889105,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-14 20:11:00+00:00,2024-12-14 22:11:00+00:00,108.72746745,2.1756410728595177,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2024-12-15 00:06:00+00:00,2024-12-15 01:36:00+00:00,80.42882343,1.607798564976775,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-15 12:30:00+00:00,2024-12-15 12:48:00+00:00,-103.76269151,-2.0742189976721646,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s11_03_etc_vstretch_l_mchop_h12m_l5,2024-12-15 15:15:00+00:00,2024-12-15 15:27:00+00:00,40.84795812,0.8165557372976013,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-12-15 23:31:00+00:00,2024-12-16 01:31:00+00:00,-244.999104,-4.90472478406744,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-12-16 03:23:00+00:00,2024-12-16 03:35:00+00:00,36.82079297,0.7360539806497325,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-16 03:46:00+00:00,2024-12-16 05:46:00+00:00,-134.777394,-2.6971076195749997,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-17 04:06:00+00:00,2024-12-17 06:06:00+00:00,-40.39522145,-0.8083114568388748,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XTZ/USDT:USDT,XTZ,short,s9_08_xtz_rsi_s_lc_h24_l4,2024-12-17 06:06:00+00:00,2024-12-17 08:06:00+00:00,-19.9999692,-0.400200100050025,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2024-12-18 00:06:00+00:00,2024-12-18 01:36:00+00:00,-614.58661,-12.297898849544628,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XRP/USDT:USDT,XRP,long,s10_03_xrp_maoff_l_ma_h18m_l5,2024-12-18 12:22:00+00:00,2024-12-18 12:40:00+00:00,-217.06737623,-4.339211252096178,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,LTC/USDT:USDT,LTC,short,s9_16_ltc_vwap_s_lc_h18_l5,2024-12-18 19:06:00+00:00,2024-12-18 20:36:00+00:00,1075.9352175,21.529490614032888,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-19 04:36:00+00:00,2024-12-19 06:06:00+00:00,216.3767684,4.325496702300619,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2024-12-19 15:26:00+00:00,2024-12-19 16:26:00+00:00,141.9684472,2.837999883757448,60,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-19 15:26:00+00:00,2024-12-19 17:26:00+00:00,-412.5308901,-8.247379168612264,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-19 18:26:00+00:00,2024-12-19 20:26:00+00:00,-143.7375264,-2.873626061799822,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2024-12-19 20:16:00+00:00,2024-12-19 21:16:00+00:00,640.72759627,12.808349691852882,60,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,DOGE/USDT:USDT,DOGE,long,s10_04_doge_maoff_l_ma_h12m_l5,2024-12-19 23:04:00+00:00,2024-12-19 23:16:00+00:00,-21.8676564,-0.4371364928629387,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,COMP/USDT:USDT,COMP,long,s9_05_comp_rsi_l_mx_h24_l4,2024-12-20 10:06:00+00:00,2024-12-20 12:06:00+00:00,-1372.98443406,-27.446041559209693,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s9_04_xlm_panic_l_mc_h12_l4,2024-12-20 11:46:00+00:00,2024-12-20 12:46:00+00:00,1452.76279132,29.04083864077035,60,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-20 11:46:00+00:00,2024-12-20 13:46:00+00:00,1656.473728,33.113553881184046,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,XLM/USDT:USDT,XLM,long,s10_06_xlm_maoff_l_ma_h12m_l5,2024-12-20 16:29:00+00:00,2024-12-20 16:41:00+00:00,447.74976403,8.950594149410449,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,OP/USDT:USDT,OP,long,s10_01_op_maoff_l_mc_h12m_l5,2024-12-20 18:35:00+00:00,2024-12-20 18:47:00+00:00,89.19722826,1.7830584163848435,12,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SOL/USDT:USDT,SOL,short,s9_02_sol_panic_s_mc_h24_l4,2024-12-21 07:46:00+00:00,2024-12-21 09:46:00+00:00,657.263117,13.158851927206767,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,ETC/USDT:USDT,ETC,long,s10_02_etc_maoff_l_mchop_h18m_l5,2024-12-22 01:36:00+00:00,2024-12-22 01:54:00+00:00,115.23303376,2.303518623160071,18,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,SUI/USDT:USDT,SUI,long,s9_25_sui_vwap_l_lc_h18_l5,2024-12-22 07:46:00+00:00,2024-12-22 09:16:00+00:00,235.2302784,4.702321862670478,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,long,s9_11_mkr_micro_l_mchop_h18_l5,2024-12-22 08:56:00+00:00,2024-12-22 10:26:00+00:00,32.9032835,0.6577696637716025,90,5.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,MKR/USDT:USDT,MKR,short,s9_07_mkr_range_s_mc_h24_l4,2024-12-22 11:36:00+00:00,2024-12-22 13:36:00+00:00,-76.8242687,-1.5372793199909005,120,4.0
2024,Intp20Stage12XtzCoreRocFilterStrategy,AAVE/USDT:USDT,AAVE,long,s9_01_aave_panic_l_mc_h24_l4,2024-12-22 14:41:00+00:00,2024-12-22 16:41:00+00:00,627.9665885,12.55313922288021,120,4.0
