rank,scope,template,side,hold,leverage,tp,sl,trades,trades_per_day,total_profit,daily,min_slice_daily,min_slice_trades_per_day,positive_slices,winrate,pf,max_dd,p2024,d2024,tpd2024,p2025,d2025,tpd2025,p2026,d2026,tpd2026,robust_score,params
53,XRP,mean_reversion,long,12,4.0,0.0,0.0,50,0.04995004995004995,0.8490888969526529,0.0006142675357725391,-0.0006261543163038619,0.050156739811912224,2,0.52,1.9441264608962139,0.2700392288850616,0.4783282051092963,0.001226180167398061,0.050156739811912224,0.6523667742443078,0.0014781757462485334,0.06470588235294118,-0.036883622876860755,-0.0006261543163038619,0.11666666666666667,-0.27163992514594576,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
54,DOGE,mean_reversion,long,12,4.0,0.0,0.0,76,0.0728667305848514,0.43203775525324706,0.00034435307609625987,-0.00028128553041772975,0.07120743034055728,2,0.5263157894736842,1.3334179680311962,0.29245854762273604,-0.09555434620667624,-0.00028128553041772975,0.09523809523809523,0.35588775224369273,0.000943033874027277,0.07120743034055728,0.0465366332791306,0.0003888471012158945,0.08547008547008547,-0.28151183762822163,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
55,BNB,mean_reversion,short,12,4.0,0.0,0.0,24,0.024615384615384615,0.19394327546569579,0.000181823200508191,-0.00033857289532290835,0.03278688524590164,1,0.5416666666666666,1.6405548347713799,0.11247759196002172,0.18210316154926764,0.000914599369793434,0.03278688524590164,-0.010513548433533249,-3.2823083158328714e-05,0.037267080745341616,-0.012451153174466989,-0.00033857289532290835,0.13513513513513514,-0.28282134508208784,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
56,AAVE,mean_reversion,long,3,4.0,0.0,0.0,48,0.046966731898238745,-0.018616162206325115,-1.838693857336704e-05,-0.00036960116122719544,0.040268456375838924,2,0.5416666666666666,1.0083567521542196,0.21967491453126176,0.16089793727162593,0.00045775439870210377,0.06441717791411043,0.021269896477419614,7.06295058143791e-05,0.040268456375838924,-0.037715973431155625,-0.00036960116122719544,0.057692307692307696,-0.29751532602664427,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
57,AAVE,mean_reversion,long,3,4.0,0.0,0.0,48,0.046966731898238745,-0.018616162206325115,-1.838693857336704e-05,-0.00036960116122719544,0.040268456375838924,2,0.5416666666666666,1.0083567521542196,0.21967491453126176,0.16089793727162593,0.00045775439870210377,0.06441717791411043,0.021269896477419614,7.06295058143791e-05,0.040268456375838924,-0.037715973431155625,-0.00036960116122719544,0.057692307692307696,-0.29751532602664427,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
58,ETC,breakout,short,24,4.0,0.0,0.0,755,0.6932966023875115,8.762589425989638,0.002094529932747058,-8.025191383154162e-05,0.628808864265928,2,0.48741721854304637,1.2729712385306338,0.9303522425070908,-0.02855643597977542,-8.025191383154162e-05,0.628808864265928,4.27023658041362,0.004576581512349076,0.9038461538461539,0.7313802802139509,0.0038192117577042772,0.7916666666666666,-0.3135248452950835,"atr_ceiling=0.03,atr_floor=0.0025,rsi_max=70,rsi_min=48,volume_mult=0.8"
59,ETC,breakout,short,24,4.0,0.0,0.0,755,0.6932966023875115,8.762589425989638,0.002094529932747058,-8.025191383154162e-05,0.628808864265928,2,0.48741721854304637,1.2729712385306338,0.9303522425070908,-0.02855643597977542,-8.025191383154162e-05,0.628808864265928,4.27023658041362,0.004576581512349076,0.9038461538461539,0.7313802802139509,0.0038192117577042772,0.7916666666666666,-0.3135248452950835,"atr_ceiling=0.055,atr_floor=0.0025,rsi_max=70,rsi_min=48,volume_mult=0.8"
60,DOGE,mean_reversion,long,6,4.0,0.0,0.0,71,0.06807286673058485,0.7101158013735374,0.0005145725084174657,-0.0006995254831633213,0.06811145510835913,2,0.5633802816901409,1.597547212507861,0.24853169206074366,0.4977146521437823,0.0011321260326480065,0.09243697478991597,0.028356675923454144,8.657361684871745e-05,0.06811145510835913,-0.07861114385729995,-0.0006995254831633213,0.06837606837606838,-0.31965062787619536,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
61,SOL,mean_reversion,short,6,4.0,0.0,0.0,63,0.06022944550669216,0.3866576837901392,0.00031256921008360194,-0.0006372731336500292,0.05757575757575758,2,0.4603174603174603,1.4176745247095948,0.1871265100882109,0.2783701145270234,0.0007444767384012785,0.05757575757575758,-0.1871265100882109,-0.0006372731336500292,0.07076923076923076,0.11380996307522939,0.001477618511622092,0.1095890410958904,-0.35138436162408715,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
62,XLM,mean_reversion,long,3,4.0,0.0,0.0,43,0.040413533834586464,-0.07859803372678598,-7.693208989500988e-05,-0.0004970529363388376,0.03823529411764706,2,0.4186046511627907,0.9431006684266489,0.19859487420143274,0.10367201022454076,0.0002901680068481127,0.03823529411764706,0.02004712324547131,6.241963824238361e-05,0.04716981132075472,-0.07047813313438278,-0.0004970529363388376,0.061224489795918366,-0.3555458655930288,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
63,BTC,mean_reversion,short,12,4.0,0.0,0.0,27,0.031141868512110725,0.12441881327762694,0.00013526438586519696,-0.0005481402120869339,0.030100334448160536,1,0.5185185185185185,1.5621647888242753,0.10282589905362316,0.15573120132765284,0.0006377945750446479,0.05286343612334802,-0.021083766512355995,-7.126569945903327e-05,0.030100334448160536,-0.03076924507461898,-0.0005481402120869339,0.08771929824561403,-0.3719865863400345,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
64,XLM,mean_reversion,long,3,4.0,0.0,0.0,44,0.041353383458646614,-0.09385146103744879,-9.26198045884119e-05,-0.0004970529363388376,0.03823529411764706,2,0.4090909090909091,0.92194567383019,0.21186180359838636,0.10367201022454076,0.0002901680068481127,0.03823529411764706,0.0031606662837964095,9.016274583606432e-06,0.045714285714285714,-0.07047813313438278,-0.0004970529363388376,0.061224489795918366,-0.37650798970901245,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
65,LINK,mean_reversion,long,24,4.0,0.0,0.0,64,0.06049149338374291,0.9594266625239449,0.0006359790027512524,-0.0006492461766888225,0.052941176470588235,2,0.578125,1.6159913399275336,0.2734694295712953,-0.1981353008158746,-0.0006492461766888225,0.052941176470588235,0.5639523092024388,0.0014483492986974156,0.06796116504854369,0.020186861145392143,0.0001978988637434398,0.07920792079207921,-0.381842451166601,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
66,XLM,mean_reversion,long,24,4.0,0.0,0.0,43,0.040413533834586464,0.12238896095475571,0.00010852037526221103,-6.850992089080243e-05,0.03823529411764706,2,0.5581395348837209,1.299961784614182,0.42014336729771296,-0.023024956280164988,-6.850992089080243e-05,0.03823529411764706,0.4054703937198487,0.0010709253791565398,0.04716981132075472,0.05699244623392463,0.00037712932969369284,0.061224489795918366,-0.39543474120282296,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
67,TRX,wick_reversal,short,3,4.0,0.0,0.0,31,0.04217687074829932,0.0328162973188828,4.393204004382589e-05,-0.00028804179098895766,0.047021943573667714,1,0.5483870967741935,1.146910193737532,0.15370018677568897,-0.08780232845170632,-0.00028804179098895766,0.047021943573667714,0.13863689263833479,0.0007020400378863201,0.07567567567567568,0.0,0.0,0.0,-0.39850048719496567,"atr_ceiling=0.02,atr_floor=0.0035,band_pad=0.998,bb_width=0.006,roc_limit=0.035,rsi_fast=32,volume_mult=1.0,wick_atr=0.6,wick_body=1.6"
68,XLM,mean_reversion,long,24,4.0,0.0,0.0,44,0.041353383458646614,0.09625216532541891,8.637331634520073e-05,-6.850992089080243e-05,0.03823529411764706,2,0.5454545454545454,1.2834015567752524,0.42014336729771296,-0.023024956280164988,-6.850992089080243e-05,0.03823529411764706,0.3727415504029197,0.0009055808536011511,0.045714285714285714,0.05699244623392463,0.00037712932969369284,0.061224489795918366,-0.40162181995522495,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
69,BNB,mean_reversion,long,3,4.0,0.0,0.0,50,0.04625346901017576,-0.1135232546245658,-0.0001114650044867771,-0.00015000424360711584,0.0136986301369863,1,0.52,0.8159857252566055,0.17551369812207118,-0.04323465644199098,-0.00013153038971347453,0.06547619047619048,0.0017590016918900275,6.509119184983092e-06,0.06666666666666667,-0.021664149348957773,-0.00015000424360711584,0.0136986301369863,-0.40221805571164454,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
70,OP,mean_reversion,long,6,4.0,0.0,0.0,77,0.0717614165890028,0.11578406573054245,0.00010210899259011086,-0.0005526560865474206,0.056338028169014086,2,0.5454545454545454,1.156428127153135,0.22457362555603333,0.3805881692199873,0.0009088905879828246,0.07605633802816901,-0.15981635834550512,-0.0005526560865474206,0.08253968253968254,0.05452528255896527,0.0003739480456736999,0.056338028169014086,-0.40916860699347035,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
71,XLM,mean_reversion,long,24,4.0,0.0,0.0,49,0.0457089552238806,0.050342834864818276,4.581879243970022e-05,-7.370831645281406e-05,0.047058823529411764,2,0.5510204081632653,1.2503013479226275,0.42014336729771284,-0.024750312703813004,-7.370831645281406e-05,0.047058823529411764,0.3420813875714832,0.0009256535719008863,0.05345911949685535,0.05699244623392463,0.00037712932969369284,0.061224489795918366,-0.41281642185586404,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
72,ETH,vwap_reclaim,long,24,4.0,0.0,0.0,175,0.16129032258064516,1.7122074453491614,0.0009200200639438716,-0.0003252753472405834,0.1676470588235294,1,0.5371428571428571,1.390858065835845,0.4020667553270624,1.4190286337795404,0.002601513574814307,0.1676470588235294,-0.058651161090090165,-0.00016881674673452363,0.17039106145251395,-0.04576687308053318,-0.0003252753472405834,0.1875,-0.41410438054276755,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
73,XLM,mean_reversion,long,24,4.0,0.0,0.0,58,0.054104477611940295,0.11372500798592133,0.00010048103671733699,-0.0001739299049619003,0.05714285714285714,2,0.5344827586206896,1.2720708971114583,0.3977536540444574,-0.0574264363213961,-0.0001739299049619003,0.058823529411764705,0.38927886121354316,0.0009398265251052695,0.05714285714285714,0.05699244623392463,0.00037712932969369284,0.061224489795918366,-0.4231877595057298,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
74,ETH,mean_reversion,long,6,4.0,0.0,0.0,23,0.026376146788990827,0.1569918772331773,0.0001672426849266273,-0.000632700093221028,0.024922118380062305,1,0.5217391304347826,1.8084505124705763,0.1123682089470256,-0.05646231164135007,-0.00018103959074500242,0.024922118380062305,0.24242935895527662,0.0008042811252395587,0.03333333333333333,-0.023145254796931858,-0.000632700093221028,0.10810810810810811,-0.42398646189591727,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
75,BTC,vwap_reclaim,long,6,4.0,0.0,0.0,154,0.1435228331780056,-0.10013346677656598,-9.832584889646334e-05,-0.0004481434418047714,0.1532033426183844,2,0.5,0.9683988953925285,0.2589520148094241,0.10541728241961756,0.00027921138125197587,0.1532033426183844,-0.14328000556929932,-0.0004481434418047714,0.17681159420289855,0.005110264229565509,3.693728465758994e-05,0.15942028985507245,-0.4249108864584475,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
76,COMP,mean_reversion,short,6,4.0,0.0,0.0,45,0.04265402843601896,-0.20148162058596952,-0.00021324483749607381,-8.557325747926559e-05,0.04827586206896552,2,0.4444444444444444,0.8665182228016447,0.37056740531500865,-0.024511888945037752,-8.557325747926559e-05,0.04827586206896552,0.09289085677251063,0.00025309854152988365,0.05413105413105413,0.077674093477617,0.0007795234791401207,0.0625,-0.4271205494987934,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
77,COMP,mean_reversion,short,6,4.0,0.0,0.0,45,0.04265402843601896,-0.20148162058596952,-0.00021324483749607381,-8.557325747926559e-05,0.04827586206896552,2,0.4444444444444444,0.8665182228016447,0.37056740531500865,-0.024511888945037752,-8.557325747926559e-05,0.04827586206896552,0.09289085677251063,0.00025309854152988365,0.05413105413105413,0.077674093477617,0.0007795234791401207,0.0625,-0.4271205494987934,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
78,XRP,mean_reversion,short,3,4.0,0.0,0.0,46,0.04251386321626617,-0.03080489480770643,-2.8917641406778216e-05,-0.00029386683146803705,0.031141868512110725,1,0.4782608695652174,0.9879461695645616,0.15809676713911835,-0.08143259900961919,-0.00029386683146803705,0.031141868512110725,0.06022551996750192,0.0001705149447124299,0.0728862973760933,-0.032242401545176325,-0.00023575377322138102,0.05755395683453238,-0.42790378527505885,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
79,ETH,mean_reversion,long,6,4.0,0.0,0.0,24,0.026637069922308545,0.14088607384180052,0.00014629840118240978,-0.000632700093221028,0.024922118380062305,1,0.5,1.6889322219085754,0.1123682089470256,-0.05646231164135007,-0.00018103959074500242,0.024922118380062305,0.24242935895527662,0.0008042811252395587,0.03333333333333333,-0.023145254796931858,-0.000632700093221028,0.10810810810810811,-0.42984694749729846,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
80,XTZ,mean_reversion,long,12,4.0,0.0,0.0,38,0.03721841332027424,0.008923588894285572,8.701319897497228e-06,-0.00034300734458159177,0.043227665706051875,2,0.5526315789473685,1.1208750978940463,0.318285951939158,-0.0909656524597493,-0.00034300734458159177,0.0539568345323741,0.19884994305582393,0.0005227957353437507,0.043227665706051875,0.004136340757931345,0.00010068335158308628,0.04878048780487805,-0.43734342930393605,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
81,XTZ,mean_reversion,long,12,4.0,0.0,0.0,38,0.03721841332027424,0.008923588894285572,8.701319897497228e-06,-0.00034300734458159177,0.043227665706051875,2,0.5526315789473685,1.1208750978940463,0.318285951939158,-0.0909656524597493,-0.00034300734458159177,0.0539568345323741,0.19884994305582393,0.0005227957353437507,0.043227665706051875,0.004136340757931345,0.00010068335158308628,0.04878048780487805,-0.43734342930393605,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
82,TRX,vwap_reclaim,short,12,4.0,0.0,0.0,54,0.04954128440366973,0.12435988803943143,0.00010754145676572513,-0.00032432909381818753,0.05185185185185185,1,0.35185185185185186,1.2453991312007917,0.19262194673335142,0.33042889477674064,0.0008400625595488265,0.058823529411764705,-0.08919087808376536,-0.00032432909381818753,0.0625,-0.0014667030460000507,-1.0872383175208888e-05,0.05185185185185185,-0.44150710263707804,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
83,XRP,mean_reversion,short,3,4.0,0.0,0.0,39,0.036044362292051754,-0.04648717410167158,-4.399385908493425e-05,-0.00029386683146803705,0.031141868512110725,1,0.48717948717948717,0.9558017930373864,0.16607880247215678,-0.08143259900961919,-0.00029386683146803705,0.031141868512110725,0.03882185431806473,0.00011235804805620475,0.06489675516224189,-0.016846214146128302,-0.00012222077248424945,0.03597122302158273,-0.4421997129051038,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
84,DOGE,mean_reversion,long,6,4.0,0.0,0.0,56,0.056112224448897796,0.73144011208283,0.0005502049113912388,-0.001143145243041488,0.05572755417956656,2,0.5714285714285714,1.6890989817136997,0.23118706255889,0.5322833830755884,0.001196118225174514,0.0784313725490196,0.06919078603571616,0.00020714865857729414,0.05572755417956656,-0.07905368792085332,-0.001143145243041488,0.06944444444444445,-0.45249731032297413,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
85,DOGE,mean_reversion,long,6,4.0,0.0,0.0,56,0.056112224448897796,0.73144011208283,0.0005502049113912388,-0.001143145243041488,0.05572755417956656,2,0.5714285714285714,1.6890989817136997,0.23118706255889,0.5322833830755884,0.001196118225174514,0.0784313725490196,0.06919078603571616,0.00020714865857729414,0.05572755417956656,-0.07905368792085332,-0.001143145243041488,0.06944444444444445,-0.45249731032297413,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
86,TRX,vwap_reclaim,short,3,4.0,0.0,0.0,54,0.04954128440366973,-0.09337056487660911,-8.992391385520548e-05,-0.0003098769605877072,0.05185185185185185,1,0.25925925925925924,0.8239179403514532,0.1639041623252564,0.10755468859384543,0.00030049985262059487,0.058823529411764705,-0.08539078733917416,-0.0003098769605877072,0.0625,-0.014818787612673079,-0.00011058412782072313,0.05185185185185185,-0.45322734895386263,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
87,BNB,mean_reversion,long,6,4.0,0.0,0.0,50,0.04625346901017576,-0.05408866463498896,-5.143849212263518e-05,-0.00031276808807789713,0.0136986301369863,1,0.48,0.9666786417344848,0.18307845836949632,-0.011345534641287958,-3.3958906130671096e-05,0.06547619047619048,0.0030979474026360254,1.1456208774518473e-05,0.06666666666666667,-0.04464404814627909,-0.00031276808807789713,0.0136986301369863,-0.45437767117623473,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
88,BTC,vwap_reclaim,long,24,4.0,0.0,0.0,206,0.19127205199628597,0.3043774450530472,0.0002467582702223581,-0.0003064927646604376,0.18115942028985507,2,0.5,1.1666167587347263,0.43265027717374016,1.2649546497707975,0.0022799062866785125,0.1894150417827298,-0.10393401796441781,-0.0003064927646604376,0.23743016759776536,0.00639868903425489,4.622066476711595e-05,0.18115942028985507,-0.45834015987815047,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
89,XRP,mean_reversion,short,3,4.0,0.0,0.0,26,0.026183282980866064,-0.04580985823467931,-4.722176252691668e-05,-0.00033980521815124565,0.02422145328719723,1,0.46153846153846156,0.934075206084326,0.15826502812305765,-0.09355089682869766,-0.00033980521815124565,0.02422145328719723,0.048555531292120646,0.0001398727091901364,0.04424778761061947,-0.007415305871331657,-0.0001488476396279692,0.04,-0.46032108223922863,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
90,XRP,mean_reversion,short,3,4.0,0.0,0.0,26,0.026183282980866064,-0.04580985823467931,-4.722176252691668e-05,-0.00033980521815124565,0.02422145328719723,1,0.46153846153846156,0.934075206084326,0.15826502812305765,-0.09355089682869766,-0.00033980521815124565,0.02422145328719723,0.048555531292120646,0.0001398727091901364,0.04424778761061947,-0.007415305871331657,-0.0001488476396279692,0.04,-0.46032108223922863,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
91,DOGE,mean_reversion,long,6,4.0,0.0,0.0,76,0.0728667305848514,0.5955030398280645,0.0004480284958590097,-0.0009884292355955004,0.07120743034055728,2,0.5394736842105263,1.4996039467968447,0.24853169206074333,0.49476676933638863,0.0011266010506025825,0.09523809523809523,0.03864121881622107,0.00011738564625307646,0.07120743034055728,-0.10926063354162951,-0.0009884292355955004,0.08547008547008547,-0.4610549712738779,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
92,LINK,mean_reversion,long,24,4.0,0.0,0.0,69,0.06521739130434782,1.0886624930870021,0.0006963897256544449,-0.0007674932462905515,0.05588235294117647,2,0.5652173913043478,1.6273900601616051,0.30211937905149155,-0.2297559704155342,-0.0007674932462905515,0.05588235294117647,0.5639523092024388,0.0014483492986974156,0.06796116504854369,0.17953731920565796,0.0013325181371248718,0.08870967741935484,-0.4627619656668386,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
93,SOL,mean_reversion,short,3,4.0,0.0,0.0,63,0.06022944550669216,-0.0027855137050233347,-2.6667272929881136e-06,-0.0002577814787659838,0.05757575757575758,1,0.5079365079365079,1.0514652595787906,0.21368753291195108,-0.014422821010908304,-4.4022791288789165e-05,0.05757575757575758,-0.08037544147514952,-0.0002577814787659838,0.07076923076923076,0.010690506867528482,0.00014567865699621763,0.1095890410958904,-0.4668465122624614,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
94,ETH,mean_reversion,long,24,4.0,0.0,0.0,23,0.026376146788990827,-0.02268553431375908,-2.6314802913596225e-05,-0.0004614452441481509,0.024922118380062305,2,0.391304347826087,1.0254871708355815,0.27426553349769633,-0.1377052327695386,-0.0004614452441481509,0.024922118380062305,0.15852064348781125,0.0005451258748523369,0.03333333333333333,0.029258255247388343,0.000779720101615311,0.10810810810810811,-0.4717103672466051,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
95,DOGE,mean_reversion,long,12,4.0,0.0,0.0,71,0.06807286673058485,0.37682710942073516,0.00030664495023691174,-0.0002499960836036541,0.06811145510835913,1,0.5352112676056338,1.3168074029858223,0.29245854762273615,-0.0853920354898976,-0.0002499960836036541,0.09243697478991597,0.30267291451327605,0.0008189674981375905,0.06811145510835913,-0.006487020644991182,-5.562369057610095e-05,0.06837606837606838,-0.47535590933894933,"atr_floor=0.0045,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
96,XTZ,mean_reversion,long,12,4.0,0.0,0.0,22,0.02171767028627838,-0.027711954098605385,-2.7742137295061475e-05,-0.00050348165350933,0.025078369905956112,2,0.5454545454545454,1.0608151599489006,0.2718771988334282,-0.1306445005905712,-0.00050348165350933,0.02877697841726619,0.06277562828550787,0.00019087715839827268,0.025078369905956112,0.004136340757931345,0.00010068335158308628,0.04878048780487805,-0.47968342311025375,"atr_floor=0.0025,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
97,XTZ,mean_reversion,long,12,4.0,0.0,0.0,22,0.02171767028627838,-0.027711954098605385,-2.7742137295061475e-05,-0.00050348165350933,0.025078369905956112,2,0.5454545454545454,1.0608151599489006,0.2718771988334282,-0.1306445005905712,-0.00050348165350933,0.02877697841726619,0.06277562828550787,0.00019087715839827268,0.025078369905956112,0.004136340757931345,0.00010068335158308628,0.04878048780487805,-0.47968342311025375,"atr_floor=0.0045,band_pad=0.998,bb_width=0.022,rsi_long=42,rsi_short=58,volume_mult=0.6"
98,APT,vwap_reclaim,short,24,4.0,0.0,0.0,247,0.22723091076356947,-0.11611858161274735,-0.00011354678898900517,7.112989814195281e-05,0.21606648199445982,3,0.5060728744939271,1.1120579147815237,0.7190570913380264,0.10694454622956462,0.0002846443094761675,0.25770308123249297,0.026009473400320227,7.112989814195281e-05,0.21606648199445982,0.07066673648585575,0.0004710182917246897,0.25517241379310346,-0.4840698116886287,"atr_ceiling=0.018,atr_floor=0.0015,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
99,APT,vwap_reclaim,short,24,4.0,0.0,0.0,246,0.22631094756209752,-0.1298145702657243,-0.00012791173802417788,7.112989814195281e-05,0.21606648199445982,3,0.5040650406504065,1.1099187685912226,0.7190570913380264,0.10694454622956462,0.0002846443094761675,0.25770308123249297,0.026009473400320227,7.112989814195281e-05,0.21606648199445982,0.07066673648585575,0.0004710182917246897,0.25517241379310346,-0.48810579686649913,"atr_ceiling=0.018,atr_floor=0.0025,macro_pullback=0.045,range_mult=0.8,rsi_reset=38,volume_mult=1.0,vwap_pad=0.0008"
100,SOL,mean_reversion,short,6,4.0,0.0,0.0,69,0.06424581005586592,0.4696789182263368,0.0003585781974078106,-0.0008174752986063183,0.06060606060606061,2,0.4782608695652174,1.4541106173644243,0.23339846559649113,0.2830070437137404,0.0007554566551146724,0.06060606060606061,-0.23339846559649102,-0.0008174752986063183,0.07692307692307693,0.24722596911862604,0.0021682478499731594,0.10784313725490197,-0.49017048849446143,"atr_floor=0.0025,band_pad=0.998,bb_width=0.012,rsi_long=42,rsi_short=58,volume_mult=0.6"
